id;nome;modelo;palavraChave;peso;altura;largura;comprimento;codigo;tipo;marca;unidadeMedida;ativo;ncm;cest;origemFiscal;dataLancamento;dataAtualizacao;id_derivacao;codigo_derivacao;nome_derivacao;ativo_derivacao;dataExtracao
4210;Amarrador de Cabelo Rabicó Xuxinha Cores;Rabicó Cores;Amarrador de cabelo, rabicó, xuxinha, prendedor cabelo;0.010;0.50;1.00;1.70;ACRXC;1;2;UN;True;62063000;;0;2025-01-03T00:00:00-03:00;2025-10-21T16:23:39-03:00;4214;ACRXCPB;Amarrador de Cabelo Rabicó Xuxinha Cores - POA Branco;True;2025-12-10 22:24:44
4210;Amarrador de Cabelo Rabicó Xuxinha Cores;Rabicó Cores;Amarrador de cabelo, rabicó, xuxinha, prendedor cabelo;0.010;0.50;1.00;1.70;ACRXC;1;2;UN;True;62063000;;0;2025-01-03T00:00:00-03:00;2025-10-21T16:23:39-03:00;4211;ACRXCCA;Amarrador de Cabelo Rabicó Xuxinha Cores - Coração Marinho;True;2025-12-10 22:24:44
4210;Amarrador de Cabelo Rabicó Xuxinha Cores;Rabicó Cores;Amarrador de cabelo, rabicó, xuxinha, prendedor cabelo;0.010;0.50;1.00;1.70;ACRXC;1;2;UN;True;62063000;;0;2025-01-03T00:00:00-03:00;2025-10-21T16:23:39-03:00;4212;ACRXCOR;Amarrador de Cabelo Rabicó Xuxinha Cores - Onça Rosa;True;2025-12-10 22:24:44
4210;Amarrador de Cabelo Rabicó Xuxinha Cores;Rabicó Cores;Amarrador de cabelo, rabicó, xuxinha, prendedor cabelo;0.010;0.50;1.00;1.70;ACRXC;1;2;UN;True;62063000;;0;2025-01-03T00:00:00-03:00;2025-10-21T16:23:39-03:00;4215;ACRXCLM;Amarrador de Cabelo Rabicó Xuxinha Cores - Listra Marinho Rabicó;True;2025-12-10 22:24:44
4210;Amarrador de Cabelo Rabicó Xuxinha Cores;Rabicó Cores;Amarrador de cabelo, rabicó, xuxinha, prendedor cabelo;0.010;0.50;1.00;1.70;ACRXC;1;2;UN;True;62063000;;0;2025-01-03T00:00:00-03:00;2025-10-21T16:23:39-03:00;4216;ACRXCcs;Amarrador de Cabelo Rabicó Xuxinha Cores - Cores Sortidas;True;2025-12-10 22:24:44
4210;Amarrador de Cabelo Rabicó Xuxinha Cores;Rabicó Cores;Amarrador de cabelo, rabicó, xuxinha, prendedor cabelo;0.010;0.50;1.00;1.70;ACRXC;1;2;UN;True;62063000;;0;2025-01-03T00:00:00-03:00;2025-10-21T16:23:39-03:00;4213;ACRXCCM;Amarrador de Cabelo Rabicó Xuxinha Cores - Cinza Mescla;True;2025-12-10 22:24:44
627;Aroma Perfume Roupa PinkBoo;Aromas para Roupas;Perfume, Aroma, Cheiro, Cheirinho;0.100;10.00;3.50;3.50;APB;1;2;UN;False;62063000;;0;2023-12-17T00:00:00-03:00;2025-10-21T16:23:39-03:00;628;APBU;Aroma Perfume Roupa PinkBoo;False;2025-12-10 22:24:44
629;Aroma Perfume Roupa PinkMila;Aromas para Roupas;Perfume, Aroma, Cheiro, Cheirinho;0.100;10.00;3.50;3.50;APM;1;2;UN;False;62063000;;0;2023-12-17T00:00:00-03:00;2025-10-21T16:23:39-03:00;630;APMU;Aroma Perfume Roupa PinkMila;False;2025-12-10 22:24:44
3069;Aromas Perfume Roupa;Aromas para Roupas;Perfume, Aroma, Cheiro, Cheirinho;0.100;10.00;3.50;3.50;APR;1;2;UN;True;62063000;;0;2025-01-03T00:00:00-03:00;2025-10-23T15:38:48-03:00;3756;APRAA;Aromas Perfume Roupa - Ambar Avelã;True;2025-12-10 22:24:44
3069;Aromas Perfume Roupa;Aromas para Roupas;Perfume, Aroma, Cheiro, Cheirinho;0.100;10.00;3.50;3.50;APR;1;2;UN;True;62063000;;0;2025-01-03T00:00:00-03:00;2025-10-23T15:38:48-03:00;3070;APRPZEE;Aromas Perfume Roupa - PinkZee;True;2025-12-10 22:24:44
3069;Aromas Perfume Roupa;Aromas para Roupas;Perfume, Aroma, Cheiro, Cheirinho;0.100;10.00;3.50;3.50;APR;1;2;UN;True;62063000;;0;2025-01-03T00:00:00-03:00;2025-10-23T15:38:48-03:00;3071;APRPBABY;Aromas Perfume Roupa - PinkBaby;True;2025-12-10 22:24:44
3069;Aromas Perfume Roupa;Aromas para Roupas;Perfume, Aroma, Cheiro, Cheirinho;0.100;10.00;3.50;3.50;APR;1;2;UN;True;62063000;;0;2025-01-03T00:00:00-03:00;2025-10-23T15:38:48-03:00;3072;APRPVANDA;Aromas Perfume Roupa - PinkVanda;True;2025-12-10 22:24:44
3069;Aromas Perfume Roupa;Aromas para Roupas;Perfume, Aroma, Cheiro, Cheirinho;0.100;10.00;3.50;3.50;APR;1;2;UN;True;62063000;;0;2025-01-03T00:00:00-03:00;2025-10-23T15:38:48-03:00;3073;APRPBOO;Aromas Perfume Roupa - PinkBoo;True;2025-12-10 22:24:44
3069;Aromas Perfume Roupa;Aromas para Roupas;Perfume, Aroma, Cheiro, Cheirinho;0.100;10.00;3.50;3.50;APR;1;2;UN;True;62063000;;0;2025-01-03T00:00:00-03:00;2025-10-23T15:38:48-03:00;3074;APRMILA;Aromas Perfume Roupa - PinkMila;True;2025-12-10 22:24:44
1875;Aroma Perfume Roupa PinkBaby;Aromas para Roupas;Perfume, Aroma, Cheiro, Cheirinho;0.100;10.00;3.50;3.50;APRPB;1;2;UN;False;62063000;;0;2023-12-17T00:00:00-03:00;2025-10-21T16:23:39-03:00;1876;APRPBU;Aroma Perfume Roupa PinkBaby;False;2025-12-10 22:24:44
1873;Aroma Perfume Roupa PinkVanda;Aromas para Roupas;Perfume, Aroma, Cheiro, Cheirinho;0.100;10.00;3.50;3.50;APRPV;1;2;UN;False;62063000;;0;2023-12-17T00:00:00-03:00;2025-10-21T16:23:39-03:00;1874;APRPVU;Aroma Perfume Roupa PinkVanda;False;2025-12-10 22:24:44
624;Aromas Perfume Roupa;Aromas para Roupas;Perfume, Aroma, Cheiro, Cheirinho;0.100;10.00;3.50;3.50;APZ;1;2;UN;False;62063000;;0;2025-01-03T00:00:00-03:00;2025-10-21T16:23:39-03:00;3067;APZPM;Aromas Perfume Roupa - PinkMila;False;2025-12-10 22:24:44
624;Aromas Perfume Roupa;Aromas para Roupas;Perfume, Aroma, Cheiro, Cheirinho;0.100;10.00;3.50;3.50;APZ;1;2;UN;False;62063000;;0;2025-01-03T00:00:00-03:00;2025-10-21T16:23:39-03:00;3066;APZPBO;Aromas Perfume Roupa - PinkBoo;False;2025-12-10 22:24:44
624;Aromas Perfume Roupa;Aromas para Roupas;Perfume, Aroma, Cheiro, Cheirinho;0.100;10.00;3.50;3.50;APZ;1;2;UN;False;62063000;;0;2025-01-03T00:00:00-03:00;2025-10-21T16:23:39-03:00;3065;APZPB;Aromas Perfume Roupa - PinkBaby;False;2025-12-10 22:24:44
624;Aromas Perfume Roupa;Aromas para Roupas;Perfume, Aroma, Cheiro, Cheirinho;0.100;10.00;3.50;3.50;APZ;1;2;UN;False;62063000;;0;2025-01-03T00:00:00-03:00;2025-10-21T16:23:39-03:00;626;APZU;Aromas Perfume Roupa - PinkZee;False;2025-12-10 22:24:44
624;Aromas Perfume Roupa;Aromas para Roupas;Perfume, Aroma, Cheiro, Cheirinho;0.100;10.00;3.50;3.50;APZ;1;2;UN;False;62063000;;0;2025-01-03T00:00:00-03:00;2025-10-21T16:23:39-03:00;3068;APZPV;Aromas Perfume Roupa - PinkVanda;False;2025-12-10 22:24:44
4038;BLUSA  Avulsa 1ª Americana Algodão Coral;Blusa Americana Avulsa;Outlet;0.150;3.00;20.00;20.00;BA1AAC;1;2;UN;False;62063000;;0;2025-08-27T00:00:00-03:00;2025-11-06T23:56:29-03:00;4039;BA1AACG;BLUSA  Avulsa 1ª Americana Algodão Coral - G;False;2025-12-10 22:24:44
1826;BLUSA  Avulsa 1ª Americana Coral ;Blusa Americana Avulsa;Outlet;0.150;3.00;20.00;20.00;BA1AC;1;2;UN;False;62063000;;0;2024-08-01T00:00:00-03:00;2025-11-06T23:55:08-03:00;1827;BA1ACG;BLUSA  Avulsa 1ª Americana Coral  - G;False;2025-12-10 22:24:44
1826;BLUSA  Avulsa 1ª Americana Coral ;Blusa Americana Avulsa;Outlet;0.150;3.00;20.00;20.00;BA1AC;1;2;UN;False;62063000;;0;2024-08-01T00:00:00-03:00;2025-11-06T23:55:08-03:00;1828;BA1ACGG;BLUSA  Avulsa 1ª Americana Coral  - GG;False;2025-12-10 22:24:44
4259;BLUSA Avulsa 1ª Americana Curto Algodão Corações;Blusa Americana Avulsa;Outlet;0.150;3.00;20.00;20.00;BA1ACAC;1;2;UN;False;62063000;;0;2025-10-31T00:00:00-03:00;2025-11-06T23:54:59-03:00;4260;BA1ACACP;BLUSA Avulsa 1ª Americana Curto Algodão Corações - P;False;2025-12-10 22:24:44
3946;BLUSA Avulsa 1ª Algodão Corações Marinho;Blusa Americana Avulsa;Outlet;0.150;3.00;20.00;20.00;BA1ACM;1;2;UN;False;62063000;;0;2025-08-01T00:00:00-03:00;2025-11-06T23:56:49-03:00;3947;BA1ACMG;BLUSA Avulsa 1ª Algodão Corações Marinho - G;False;2025-12-10 22:24:44
3999;BLUSA Avulsa 1ª Americana Folhas;Blusa Americana Avulsa;Outlet;0.150;3.00;20.00;20.00;BA1AF;1;2;UN;False;62063000;;0;2025-08-20T00:00:00-03:00;2025-11-06T23:56:13-03:00;4000;BA1AFM;BLUSA Avulsa 1ª Americana Folhas - M;False;2025-12-10 22:24:44
4236;BLUSA Avulsa 1ª Americano Listra Mocha;Blusa Americana Avulsa;Outlet;0.150;3.00;20.00;20.00;BA1ALM;1;2;UN;False;62063000;;0;2025-10-27T00:00:00-03:00;2025-11-06T23:55:55-03:00;4237;BA1ALMM;BLUSA Avulsa 1ª Americano Listra Mocha - M;False;2025-12-10 22:24:44
1957;BLUSA Avulsa 1ª Americana Marinho;Blusa Americana Avulsa;Outlet;0.150;3.00;20.00;20.00;BA1AM;1;2;UN;False;62063000;;0;2024-08-07T00:00:00-03:00;2025-11-06T23:54:59-03:00;4125;BA1AMGG;BLUSA Avulsa 1ª Americana Marinho - GG;False;2025-12-10 22:24:44
1957;BLUSA Avulsa 1ª Americana Marinho;Blusa Americana Avulsa;Outlet;0.150;3.00;20.00;20.00;BA1AM;1;2;UN;False;62063000;;0;2024-08-07T00:00:00-03:00;2025-11-06T23:54:59-03:00;4127;BA1AMG2;BLUSA Avulsa 1ª Americana Marinho - G2;False;2025-12-10 22:24:44
1957;BLUSA Avulsa 1ª Americana Marinho;Blusa Americana Avulsa;Outlet;0.150;3.00;20.00;20.00;BA1AM;1;2;UN;False;62063000;;0;2024-08-07T00:00:00-03:00;2025-11-06T23:54:59-03:00;4126;BA1AMG1;BLUSA Avulsa 1ª Americana Marinho - G1;False;2025-12-10 22:24:44
1957;BLUSA Avulsa 1ª Americana Marinho;Blusa Americana Avulsa;Outlet;0.150;3.00;20.00;20.00;BA1AM;1;2;UN;False;62063000;;0;2024-08-07T00:00:00-03:00;2025-11-06T23:54:59-03:00;4124;BA1AMP;BLUSA Avulsa 1ª Americana Marinho - P;False;2025-12-10 22:24:44
1957;BLUSA Avulsa 1ª Americana Marinho;Blusa Americana Avulsa;Outlet;0.150;3.00;20.00;20.00;BA1AM;1;2;UN;False;62063000;;0;2024-08-07T00:00:00-03:00;2025-11-06T23:54:59-03:00;4027;BA1AMM;BLUSA Avulsa 1ª Americana Marinho - M;False;2025-12-10 22:24:44
1957;BLUSA Avulsa 1ª Americana Marinho;Blusa Americana Avulsa;Outlet;0.150;3.00;20.00;20.00;BA1AM;1;2;UN;False;62063000;;0;2024-08-07T00:00:00-03:00;2025-11-06T23:54:59-03:00;1958;BA1AMG;BLUSA Avulsa 1ª Americana Marinho - G;False;2025-12-10 22:24:44
1957;BLUSA Avulsa 1ª Americana Marinho;Blusa Americana Avulsa;Outlet;0.150;3.00;20.00;20.00;BA1AM;1;2;UN;False;62063000;;0;2024-08-07T00:00:00-03:00;2025-11-06T23:54:59-03:00;4128;BA1AMG3;BLUSA Avulsa 1ª Americana Marinho - G3;False;2025-12-10 22:24:44
2862;BLUSA Avulsa 1ª Americana Rosa Pink;Blusa Americana Avulsa;Outlet;0.150;3.00;20.00;20.00;BA1ARP;1;2;UN;False;62063000;;0;2025-01-30T00:00:00-03:00;2025-11-06T23:55:08-03:00;2863;BA1ARPM;BLUSA Avulsa 1ª Americana Rosa Pink - M;False;2025-12-10 22:24:44
4190;BLUSA Avulsa 1ª Americana Smal Corações;Blusa Americana Avulsa;Outlet;0.150;3.00;20.00;20.00;BA1ASC;1;2;UN;False;62063000;;0;2025-09-24T00:00:00-03:00;2025-11-06T23:56:06-03:00;4191;BA1ASCGG;BLUSA Avulsa 1ª Americana Smal Corações - GG;False;2025-12-10 22:24:44
3330;BLUSA Avulsa 1ª  Alça Xadrez Marinho;Blusa Avulsa;Outlet;0.150;3.00;20.00;20.00;BA1AXM;1;2;UN;False;62063000;;0;2025-04-24T00:00:00-03:00;2025-11-06T23:56:35-03:00;3331;BA1AXMG1;BLUSA Avulsa 1ª  Alça Xadrez Marinho - G1;False;2025-12-10 22:24:44
1829;BLUSA Avulsa 1ª Black Dream;Blusa Avulsa Black Dream;Outlet;0.150;3.00;20.00;20.00;BA1BD;1;2;UN;False;62063000;;0;2024-08-01T00:00:00-03:00;2025-11-06T23:55:42-03:00;1830;BA1BDM;BLUSA Avulsa 1ª Black Dream - M;False;2025-12-10 22:24:44
1829;BLUSA Avulsa 1ª Black Dream;Blusa Avulsa Black Dream;Outlet;0.150;3.00;20.00;20.00;BA1BD;1;2;UN;False;62063000;;0;2024-08-01T00:00:00-03:00;2025-11-06T23:55:42-03:00;1831;BA1BDG;BLUSA Avulsa 1ª Black Dream - G;False;2025-12-10 22:24:44
1818;BLUSA Avulsa 1ª Be Happy Manga Longa;Blusa Avulsa 1ª Qualidade;Outlet;0.150;3.00;20.00;20.00;BA1BH;1;2;UN;False;62063000;;0;2024-07-25T00:00:00-03:00;2025-11-06T23:55:55-03:00;1950;BA1BHM;BLUSA Avulsa 1ª Be Happy Manga Longa - M;False;2025-12-10 22:24:44
1818;BLUSA Avulsa 1ª Be Happy Manga Longa;Blusa Avulsa 1ª Qualidade;Outlet;0.150;3.00;20.00;20.00;BA1BH;1;2;UN;False;62063000;;0;2024-07-25T00:00:00-03:00;2025-11-06T23:55:55-03:00;1951;BA1BHGG;BLUSA Avulsa 1ª Be Happy Manga Longa - GG;False;2025-12-10 22:24:44
1818;BLUSA Avulsa 1ª Be Happy Manga Longa;Blusa Avulsa 1ª Qualidade;Outlet;0.150;3.00;20.00;20.00;BA1BH;1;2;UN;False;62063000;;0;2024-07-25T00:00:00-03:00;2025-11-06T23:55:55-03:00;1819;BA1BHP;BLUSA Avulsa 1ª Be Happy Manga Longa - P;False;2025-12-10 22:24:44
1818;BLUSA Avulsa 1ª Be Happy Manga Longa;Blusa Avulsa 1ª Qualidade;Outlet;0.150;3.00;20.00;20.00;BA1BH;1;2;UN;False;62063000;;0;2024-07-25T00:00:00-03:00;2025-11-06T23:55:55-03:00;1820;BA1BHG;BLUSA Avulsa 1ª Be Happy Manga Longa - G;False;2025-12-10 22:24:44
2735;BLUSA Avulsa 1ª  Cats;Blusa Manga Curta Avulsa;Outlet;0.150;3.00;20.00;20.00;BA1C;1;2;UN;False;62063000;;0;2025-01-18T00:00:00-03:00;2025-11-06T23:56:21-03:00;2736;BA1CP;BLUSA Avulsa 1ª  Cats - P;False;2025-12-10 22:24:44
3936;BLUSA Avulsa 1ª  Málaga;Blusa Manga Curta Avulsa;Outlet;0.150;3.00;20.00;20.00;BA1CM;1;2;UN;False;62063000;;0;2025-08-01T00:00:00-03:00;2025-11-06T23:56:29-03:00;3937;BA1CMP;BLUSA Avulsa 1ª  Málaga - P;False;2025-12-10 22:24:44
1816;BLUSA Avulsa 1ª Dog Life;Blusa Manga Curta Avulsa;Outlet;0.150;3.00;20.00;20.00;BA1DL;1;2;UN;False;62063000;;0;2024-07-25T00:00:00-03:00;2025-11-06T23:55:55-03:00;2285;BA1DLM;BLUSA Avulsa 1ª Dog Life - M;False;2025-12-10 22:24:44
1816;BLUSA Avulsa 1ª Dog Life;Blusa Manga Curta Avulsa;Outlet;0.150;3.00;20.00;20.00;BA1DL;1;2;UN;False;62063000;;0;2024-07-25T00:00:00-03:00;2025-11-06T23:55:55-03:00;1817;BA1DLP;BLUSA Avulsa 1ª Dog Life - P;False;2025-12-10 22:24:44
1803;BLUSA Avulsa 1ª Dog Me;Blusa Americana Avulsa;Outlet;0.150;3.00;20.00;20.00;BA1DM;1;2;UN;False;62063000;;0;2024-07-25T00:00:00-03:00;2025-11-06T23:55:22-03:00;1804;BA1DMP;BLUSA Avulsa 1ª Dog Me - P;False;2025-12-10 22:24:44
1803;BLUSA Avulsa 1ª Dog Me;Blusa Americana Avulsa;Outlet;0.150;3.00;20.00;20.00;BA1DM;1;2;UN;False;62063000;;0;2024-07-25T00:00:00-03:00;2025-11-06T23:55:22-03:00;3359;BA1DMM;BLUSA Avulsa 1ª Dog Me - M;False;2025-12-10 22:24:44
1803;BLUSA Avulsa 1ª Dog Me;Blusa Americana Avulsa;Outlet;0.150;3.00;20.00;20.00;BA1DM;1;2;UN;False;62063000;;0;2024-07-25T00:00:00-03:00;2025-11-06T23:55:22-03:00;1806;BA1DMGG;BLUSA Avulsa 1ª Dog Me - GG;False;2025-12-10 22:24:44
1803;BLUSA Avulsa 1ª Dog Me;Blusa Americana Avulsa;Outlet;0.150;3.00;20.00;20.00;BA1DM;1;2;UN;False;62063000;;0;2024-07-25T00:00:00-03:00;2025-11-06T23:55:22-03:00;1805;BA1DMG;BLUSA Avulsa 1ª Dog Me - G;False;2025-12-10 22:24:44
1790;BLUSA Avulsa 1ª Estrela Azul Claro;Blusa Americana Avulsa;Outlet;0.150;3.00;20.00;20.00;BA1EAC;1;2;UN;False;62063000;;0;2024-07-25T00:00:00-03:00;2025-11-06T23:55:08-03:00;1791;BA1EACG;BLUSA Avulsa 1ª Estrela Azul Claro - G;False;2025-12-10 22:24:44
1790;BLUSA Avulsa 1ª Estrela Azul Claro;Blusa Americana Avulsa;Outlet;0.150;3.00;20.00;20.00;BA1EAC;1;2;UN;False;62063000;;0;2024-07-25T00:00:00-03:00;2025-11-06T23:55:08-03:00;1792;BA1EACGG;BLUSA Avulsa 1ª Estrela Azul Claro - GG;False;2025-12-10 22:24:44
2377;BLUSA Avulsa 1ª Estrela Cinza;Blusa Americana Avulsa;Outlet;0.150;3.00;20.00;20.00;BA1EC;1;2;UN;False;62063000;;0;2024-12-05T00:00:00-03:00;2025-11-06T23:56:06-03:00;4129;BA1ECG1;BLUSA Avulsa 1ª Estrela Cinza - G1;False;2025-12-10 22:24:44
2377;BLUSA Avulsa 1ª Estrela Cinza;Blusa Americana Avulsa;Outlet;0.150;3.00;20.00;20.00;BA1EC;1;2;UN;False;62063000;;0;2024-12-05T00:00:00-03:00;2025-11-06T23:56:06-03:00;4171;BA1ECG3;BLUSA Avulsa 1ª Estrela Cinza - G3;False;2025-12-10 22:24:44
2377;BLUSA Avulsa 1ª Estrela Cinza;Blusa Americana Avulsa;Outlet;0.150;3.00;20.00;20.00;BA1EC;1;2;UN;False;62063000;;0;2024-12-05T00:00:00-03:00;2025-11-06T23:56:06-03:00;2378;BA1ECGG;BLUSA Avulsa 1ª Estrela Cinza - GG;False;2025-12-10 22:24:44
2329;BLUSA Avulsa 1ª Floral;Blusa Básica  Avulsa;Outlet;0.150;3.00;20.00;20.00;BA1F;1;2;UN;False;62063000;;0;2024-11-19T00:00:00-03:00;2025-11-06T23:56:13-03:00;2330;BA1FM;BLUSA Avulsa 1ª Floral - M;False;2025-12-10 22:24:44
3040;BLUSA Avulsa 1ª Gatos ;Blusa Manga Curta Avulsa;Outlet;0.150;3.00;20.00;20.00;BA1G;1;2;UN;False;62063000;;0;2025-03-11T00:00:00-03:00;2025-11-06T23:56:29-03:00;3041;BA1GP;BLUSA Avulsa 1ª Gatos  - P;False;2025-12-10 22:24:44
3040;BLUSA Avulsa 1ª Gatos ;Blusa Manga Curta Avulsa;Outlet;0.150;3.00;20.00;20.00;BA1G;1;2;UN;False;62063000;;0;2025-03-11T00:00:00-03:00;2025-11-06T23:56:29-03:00;3042;BA1GG;BLUSA Avulsa 1ª Gatos  - G;False;2025-12-10 22:24:44
4194;BLUSA Avulsa 1ª Gato Nuvem;Blusa Manga Curta Avulsa;Outlet;0.150;3.00;20.00;20.00;BA1GN;1;2;UN;False;62063000;;0;2025-09-24T00:00:00-03:00;2025-11-06T23:56:35-03:00;4195;BA1GNP;BLUSA Avulsa 1ª Gato Nuvem - P;False;2025-12-10 22:24:44
3357;BLUSA Avulsa 1ª Infantil Dog Me;Blusa Americana Avulsa;Outlet;0.150;3.00;20.00;20.00;BA1IDM;1;2;UN;False;62063000;;0;2025-04-30T00:00:00-03:00;2025-11-06T23:55:15-03:00;3358;BA1IDM04;BLUSA Avulsa 1ª Infantil Dog Me - 04;False;2025-12-10 22:24:44
2838;BLUSA Avulsa 1ª Infantil Xadrez Vermelha ;Blusa Americana Avulsa;Outlet;0.150;3.00;20.00;20.00;BA1IXV;1;2;UN;False;62063000;;0;2025-01-22T00:00:00-03:00;2025-11-06T23:56:29-03:00;2839;BA1IXV06;BLUSA Avulsa 1ª Infantil Xadrez Vermelha  - 06;False;2025-12-10 22:24:44
2838;BLUSA Avulsa 1ª Infantil Xadrez Vermelha ;Blusa Americana Avulsa;Outlet;0.150;3.00;20.00;20.00;BA1IXV;1;2;UN;False;62063000;;0;2025-01-22T00:00:00-03:00;2025-11-06T23:56:29-03:00;2840;BA1IXV14;BLUSA Avulsa 1ª Infantil Xadrez Vermelha  - 14;False;2025-12-10 22:24:44
1832;BLUSA Avulsa 1ª Jesus Love Manga Longa;Blusa Manga Longa Avulsa 1ª Qualidade;Outlet;0.150;3.00;20.00;20.00;BA1JL;1;2;UN;False;62063000;;0;2024-08-01T00:00:00-03:00;2025-11-06T23:55:42-03:00;1949;BA1JLG;BLUSA Avulsa 1ª Jesus Love Manga Longa - G;False;2025-12-10 22:24:44
1832;BLUSA Avulsa 1ª Jesus Love Manga Longa;Blusa Manga Longa Avulsa 1ª Qualidade;Outlet;0.150;3.00;20.00;20.00;BA1JL;1;2;UN;False;62063000;;0;2024-08-01T00:00:00-03:00;2025-11-06T23:55:42-03:00;1834;BA1JLGG;BLUSA Avulsa 1ª Jesus Love Manga Longa - GG;False;2025-12-10 22:24:44
1832;BLUSA Avulsa 1ª Jesus Love Manga Longa;Blusa Manga Longa Avulsa 1ª Qualidade;Outlet;0.150;3.00;20.00;20.00;BA1JL;1;2;UN;False;62063000;;0;2024-08-01T00:00:00-03:00;2025-11-06T23:55:42-03:00;1833;BA1JLP;BLUSA Avulsa 1ª Jesus Love Manga Longa - P;False;2025-12-10 22:24:44
3932;BLUSA Avulsa 1ª Love Margaridas;Pijama Manga Curta;Pijama, Pijama Verão, Short Doll, Shorts, Blusa;0.230;3.00;21.00;26.00;BA1LM;1;2;UN;False;62063000;;0;2025-07-31T00:00:00-03:00;2025-11-06T23:56:49-03:00;3933;BA1LMGG;BLUSA Avulsa 1ª Love Margaridas - GG;False;2025-12-10 22:24:44
1787;BLUSA Avulsa 1ª Marinho;Blusa Americana Avulsa;Outlet;0.150;3.00;20.00;20.00;BA1M;1;2;UN;False;62063000;;0;2024-07-25T00:00:00-03:00;2025-11-06T23:54:59-03:00;1835;BA1MGG;BLUSA Avulsa 1ª Marinho - GG;False;2025-12-10 22:24:44
1787;BLUSA Avulsa 1ª Marinho;Blusa Americana Avulsa;Outlet;0.150;3.00;20.00;20.00;BA1M;1;2;UN;False;62063000;;0;2024-07-25T00:00:00-03:00;2025-11-06T23:54:59-03:00;1788;BA1MM;BLUSA Avulsa 1ª Marinho - M;False;2025-12-10 22:24:44
1787;BLUSA Avulsa 1ª Marinho;Blusa Americana Avulsa;Outlet;0.150;3.00;20.00;20.00;BA1M;1;2;UN;False;62063000;;0;2024-07-25T00:00:00-03:00;2025-11-06T23:54:59-03:00;1789;BA1MG;BLUSA Avulsa 1ª Marinho - G;False;2025-12-10 22:24:44
1787;BLUSA Avulsa 1ª Marinho;Blusa Americana Avulsa;Outlet;0.150;3.00;20.00;20.00;BA1M;1;2;UN;False;62063000;;0;2024-07-25T00:00:00-03:00;2025-11-06T23:54:59-03:00;1987;BA1MP;BLUSA Avulsa 1ª Marinho - P;False;2025-12-10 22:24:44
3180;BLUSA Avulsa 1ª Manga Curta Be Happy;Blusa Avulsa 1ª Qualidade;Outlet;0.150;3.00;20.00;20.00;BA1MA;1;2;UN;False;62063000;;0;2025-03-27T00:00:00-03:00;2025-11-06T23:53:47-03:00;3181;BA1MAM;BLUSA Avulsa 1ª Manga Curta Be Happy - M;False;2025-12-10 22:24:44
1807;BLUSA Avulsa 1ª Mescla Branco;Blusa Americana Avulsa;Outlet;0.150;3.00;20.00;20.00;BA1MB;1;2;UN;False;62063000;;0;2024-07-25T00:00:00-03:00;2025-11-06T23:54:40-03:00;1808;BA1MBP;BLUSA Avulsa 1ª Mescla Branco - P;False;2025-12-10 22:24:44
1807;BLUSA Avulsa 1ª Mescla Branco;Blusa Americana Avulsa;Outlet;0.150;3.00;20.00;20.00;BA1MB;1;2;UN;False;62063000;;0;2024-07-25T00:00:00-03:00;2025-11-06T23:54:40-03:00;1809;BA1MBM;BLUSA Avulsa 1ª Mescla Branco - M;False;2025-12-10 22:24:44
1807;BLUSA Avulsa 1ª Mescla Branco;Blusa Americana Avulsa;Outlet;0.150;3.00;20.00;20.00;BA1MB;1;2;UN;False;62063000;;0;2024-07-25T00:00:00-03:00;2025-11-06T23:54:40-03:00;1810;BA1MBG;BLUSA Avulsa 1ª Mescla Branco - G;False;2025-12-10 22:24:44
1807;BLUSA Avulsa 1ª Mescla Branco;Blusa Americana Avulsa;Outlet;0.150;3.00;20.00;20.00;BA1MB;1;2;UN;False;62063000;;0;2024-07-25T00:00:00-03:00;2025-11-06T23:54:40-03:00;1811;BA1MBGG;BLUSA Avulsa 1ª Mescla Branco - GG;False;2025-12-10 22:24:44
1807;BLUSA Avulsa 1ª Mescla Branco;Blusa Americana Avulsa;Outlet;0.150;3.00;20.00;20.00;BA1MB;1;2;UN;False;62063000;;0;2024-07-25T00:00:00-03:00;2025-11-06T23:54:40-03:00;1812;BA1MBG1;BLUSA Avulsa 1ª Mescla Branco - G1;False;2025-12-10 22:24:44
1807;BLUSA Avulsa 1ª Mescla Branco;Blusa Americana Avulsa;Outlet;0.150;3.00;20.00;20.00;BA1MB;1;2;UN;False;62063000;;0;2024-07-25T00:00:00-03:00;2025-11-06T23:54:40-03:00;1813;BA1MBG2;BLUSA Avulsa 1ª Mescla Branco - G2;False;2025-12-10 22:24:44
2731;BLUSA Avulsa 1ª  Marinho Curta ;Blusa Americana Avulsa;Outlet;0.150;3.00;20.00;20.00;BA1MC;1;2;UN;False;62063000;;0;2025-01-18T00:00:00-03:00;2025-11-06T23:56:21-03:00;4131;BA1MCP;BLUSA Avulsa 1ª  Marinho Curta  - P;False;2025-12-10 22:24:44
2731;BLUSA Avulsa 1ª  Marinho Curta ;Blusa Americana Avulsa;Outlet;0.150;3.00;20.00;20.00;BA1MC;1;2;UN;False;62063000;;0;2025-01-18T00:00:00-03:00;2025-11-06T23:56:21-03:00;2732;BA1MCM;BLUSA Avulsa 1ª  Marinho Curta  - M;False;2025-12-10 22:24:44
